habitat,habitat_class,pressure,pressure_category,scen_time,color,avg_impact
shallow pelagic,intertidal-coastal,light pollution,land-based,ssp245_near-term,#DFC524FF,6.007573968895335e-6
shallow pelagic,intertidal-coastal,light pollution,land-based,ssp585_current,#DFC524FF,5.197342768001442e-6
shallow pelagic,intertidal-coastal,light pollution,land-based,ssp585_medium-term,#DFC524FF,8.209883692360412e-6
shallow pelagic,intertidal-coastal,light pollution,land-based,ssp585_near-term,#DFC524FF,6.282383179762861e-6
shallow pelagic,intertidal-coastal,nutrient pollution,land-based,ssp245_current,#ED8660FF,1.4494446654014038e-4
shallow pelagic,intertidal-coastal,nutrient pollution,land-based,ssp245_medium-term,#ED8660FF,1.7539505552735792e-4
shallow pelagic,intertidal-coastal,nutrient pollution,land-based,ssp245_near-term,#ED8660FF,1.6626859106259645e-4
shallow pelagic,intertidal-coastal,nutrient pollution,land-based,ssp585_current,#ED8660FF,1.4517657461960622e-4
shallow pelagic,intertidal-coastal,nutrient pollution,land-based,ssp585_medium-term,#ED8660FF,1.7098667139388654e-4
shallow pelagic,intertidal-coastal,nutrient pollution,land-based,ssp585_near-term,#ED8660FF,1.6667415060405585e-4
shallow pelagic,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_current,#3B060AFF,0.10212500177361336
shallow pelagic,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_medium-term,#3B060AFF,0.3589194364998808
shallow pelagic,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_near-term,#3B060AFF,0.1881421305910808
shallow pelagic,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_current,#3B060AFF,0.09971379967464883
shallow pelagic,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_medium-term,#3B060AFF,0.47497840653167056
shallow pelagic,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_near-term,#3B060AFF,0.21627177606242268
shallow pelagic,intertidal-coastal,primary productivity,productivity,ssp245_current,#A1BE79FF,0.01096889660255316
shallow pelagic,intertidal-coastal,primary productivity,productivity,ssp245_medium-term,#A1BE79FF,0.03738391825839647
shallow pelagic,intertidal-coastal,primary productivity,productivity,ssp245_near-term,#A1BE79FF,0.029673384054129556
shallow pelagic,intertidal-coastal,primary productivity,productivity,ssp585_current,#A1BE79FF,0.010972660637576447
shallow pelagic,intertidal-coastal,primary productivity,productivity,ssp585_medium-term,#A1BE79FF,0.044407362832949986
shallow pelagic,intertidal-coastal,primary productivity,productivity,ssp585_near-term,#A1BE79FF,0.031096138555204794
shallow pelagic,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_current,#E95D93FF,0
shallow pelagic,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_medium-term,#E95D93FF,0
shallow pelagic,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_near-term,#E95D93FF,0
shallow pelagic,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_current,#E95D93FF,0
shallow pelagic,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_medium-term,#E95D93FF,0
shallow pelagic,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_near-term,#E95D93FF,0
shallow pelagic,intertidal-coastal,sea level rise,climate-change-other,ssp245_current,#9F2C6CFF,0
shallow pelagic,intertidal-coastal,sea level rise,climate-change-other,ssp245_medium-term,#9F2C6CFF,0
shallow pelagic,intertidal-coastal,sea level rise,climate-change-other,ssp245_near-term,#9F2C6CFF,0
shallow pelagic,intertidal-coastal,sea level rise,climate-change-other,ssp585_current,#9F2C6CFF,0
shallow pelagic,intertidal-coastal,sea level rise,climate-change-other,ssp585_medium-term,#9F2C6CFF,0
shallow pelagic,intertidal-coastal,sea level rise,climate-change-other,ssp585_near-term,#9F2C6CFF,0
shellfish reef,intertidal-coastal,acidification,climate-change-other,ssp245_current,#C84382FF,0.03182757912911592
shellfish reef,intertidal-coastal,acidification,climate-change-other,ssp245_medium-term,#C84382FF,0.053453062022090374
shellfish reef,intertidal-coastal,acidification,climate-change-other,ssp245_near-term,#C84382FF,0.041340149253855096
shellfish reef,intertidal-coastal,acidification,climate-change-other,ssp585_current,#C84382FF,0.03194294936251324
shellfish reef,intertidal-coastal,acidification,climate-change-other,ssp585_medium-term,#C84382FF,0.06620591150679996
shellfish reef,intertidal-coastal,acidification,climate-change-other,ssp585_near-term,#C84382FF,0.04419841818138908
shellfish reef,intertidal-coastal,air heat index,climate-change-temperature,ssp245_current,#8A0000FF,0
shellfish reef,intertidal-coastal,air heat index,climate-change-temperature,ssp245_medium-term,#8A0000FF,0
shellfish reef,intertidal-coastal,air heat index,climate-change-temperature,ssp245_near-term,#8A0000FF,0
shellfish reef,intertidal-coastal,air heat index,climate-change-temperature,ssp585_current,#8A0000FF,0
shellfish reef,intertidal-coastal,air heat index,climate-change-temperature,ssp585_medium-term,#8A0000FF,0
shellfish reef,intertidal-coastal,air heat index,climate-change-temperature,ssp585_near-term,#8A0000FF,0
shellfish reef,intertidal-coastal,coastal disturbance,land-based,ssp245_current,#ECA045FF,0.047734485150377676
shellfish reef,intertidal-coastal,coastal disturbance,land-based,ssp245_medium-term,#ECA045FF,0.04894071751738852
shellfish reef,intertidal-coastal,coastal disturbance,land-based,ssp245_near-term,#ECA045FF,0.04841074756047205
shellfish reef,intertidal-coastal,coastal disturbance,land-based,ssp585_current,#ECA045FF,0.04783993094701405
shellfish reef,intertidal-coastal,coastal disturbance,land-based,ssp585_medium-term,#ECA045FF,0.04979323301707588
shellfish reef,intertidal-coastal,coastal disturbance,land-based,ssp585_near-term,#ECA045FF,0.04877547697343458
shellfish reef,intertidal-coastal,fisheries biomass loss,fisheries,ssp245_current,#4DB0D3FF,0.22299374833968696
shellfish reef,intertidal-coastal,fisheries biomass loss,fisheries,ssp245_medium-term,#4DB0D3FF,0.26262398805797993
shellfish reef,intertidal-coastal,fisheries biomass loss,fisheries,ssp245_near-term,#4DB0D3FF,0.24904509754128004
shellfish reef,intertidal-coastal,fisheries biomass loss,fisheries,ssp585_current,#4DB0D3FF,0.22426930688322042
shellfish reef,intertidal-coastal,fisheries biomass loss,fisheries,ssp585_medium-term,#4DB0D3FF,0.27474123010191026
shellfish reef,intertidal-coastal,fisheries biomass loss,fisheries,ssp585_near-term,#4DB0D3FF,0.25658329307689476
shellfish reef,intertidal-coastal,light pollution,land-based,ssp245_current,#DFC524FF,0.0012864450934798595
shellfish reef,intertidal-coastal,light pollution,land-based,ssp245_medium-term,#DFC524FF,0.001506396045380551
shellfish reef,intertidal-coastal,light pollution,land-based,ssp245_near-term,#DFC524FF,0.0013772873387252116
shellfish reef,intertidal-coastal,light pollution,land-based,ssp585_current,#DFC524FF,0.0012999962801536126
shellfish reef,intertidal-coastal,light pollution,land-based,ssp585_medium-term,#DFC524FF,0.001679127375623908
shellfish reef,intertidal-coastal,light pollution,land-based,ssp585_near-term,#DFC524FF,0.0014375432739235064
shellfish reef,intertidal-coastal,nutrient pollution,land-based,ssp245_current,#ED8660FF,0.01009155842908027
shellfish reef,intertidal-coastal,nutrient pollution,land-based,ssp245_medium-term,#ED8660FF,0.010231622068749432
shellfish reef,intertidal-coastal,nutrient pollution,land-based,ssp245_near-term,#ED8660FF,0.010355629021342598
shellfish reef,intertidal-coastal,nutrient pollution,land-based,ssp585_current,#ED8660FF,0.010114070996959969
shellfish reef,intertidal-coastal,nutrient pollution,land-based,ssp585_medium-term,#ED8660FF,0.009750082808897012
shellfish reef,intertidal-coastal,nutrient pollution,land-based,ssp585_near-term,#ED8660FF,0.010242183245084985
shellfish reef,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_current,#3B060AFF,0.022220634906019214
shellfish reef,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_medium-term,#3B060AFF,0.08188783998006922
shellfish reef,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_near-term,#3B060AFF,0.049618954405578876
shellfish reef,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_current,#3B060AFF,0.022113203153702386
shellfish reef,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_medium-term,#3B060AFF,0.1124271992700049
shellfish reef,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_near-term,#3B060AFF,0.051859406697725166
shellfish reef,intertidal-coastal,primary productivity,productivity,ssp245_current,#A1BE79FF,0.002208149867215655
shellfish reef,intertidal-coastal,primary productivity,productivity,ssp245_medium-term,#A1BE79FF,0.03228668169943363
shellfish reef,intertidal-coastal,primary productivity,productivity,ssp245_near-term,#A1BE79FF,0.02121531003196419
shellfish reef,intertidal-coastal,primary productivity,productivity,ssp585_current,#A1BE79FF,0.0021928935267206675
shellfish reef,intertidal-coastal,primary productivity,productivity,ssp585_medium-term,#A1BE79FF,0.03396457567646865
shellfish reef,intertidal-coastal,primary productivity,productivity,ssp585_near-term,#A1BE79FF,0.022486593411862276
shellfish reef,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_current,#E95D93FF,0.0029771097482849374
shellfish reef,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_medium-term,#E95D93FF,0.012328431906355323
shellfish reef,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_near-term,#E95D93FF,0.0060797178311755165
shellfish reef,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_current,#E95D93FF,0.0029771097482849374
shellfish reef,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_medium-term,#E95D93FF,0.018949222424810085
shellfish reef,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_near-term,#E95D93FF,0.007711664400071537
shellfish reef,intertidal-coastal,sea level rise,climate-change-other,ssp245_current,#9F2C6CFF,0.008280700281707081
shellfish reef,intertidal-coastal,sea level rise,climate-change-other,ssp245_medium-term,#9F2C6CFF,0.018224459376398685
shellfish reef,intertidal-coastal,sea level rise,climate-change-other,ssp245_near-term,#9F2C6CFF,0.008280700281707081
shellfish reef,intertidal-coastal,sea level rise,climate-change-other,ssp585_current,#9F2C6CFF,0.00953976779489266
shellfish reef,intertidal-coastal,sea level rise,climate-change-other,ssp585_medium-term,#9F2C6CFF,0.02766108228833463
shellfish reef,intertidal-coastal,sea level rise,climate-change-other,ssp585_near-term,#9F2C6CFF,0.00953976779489266
